-8989.387,-10572.530,-5779.837,-3255.627,-8298.072,1809.875,-16168.817,-10010.774,-7116.986,-7361.531,-1330.133,-3887.818,1483.082,-8886.943,-7772.854,-10787.198
-8955.670,-10542.608,-5747.988,-3224.780,-8312.049,1839.546,-16130.281,-9975.957,-7079.292,-7331.127,-1298.245,-3856.516,1515.822,-8854.682,-7740.269,-10754.735
-8944.954,-10533.547,-5739.862,-3215.765,-8301.521,1849.359,-16115.932,-9961.102,-7068.619,-7324.243,-1283.770,-3842.737,1529.135,-8844.543,-7733.179,-10741.355
-8982.220,-10567.894,-5773.939,-3249.711,-8277.388,1817.321,-16152.978,-9996.228,-7105.551,-7358.777,-1322.411,-3879.430,1494.338,-8880.491,-7770.537,-10775.908
-9006.177,-10595.078,-5800.021,-3280.700,-8262.583,1792.672,-16184.700,-10027.522,-7135.452,-7387.289,-1353.512,-3908.978,1466.915,-8911.435,-7797.532,-10805.148
-8986.657,-10575.902,-5780.623,-3256.613,-8295.928,1814.954,-16160.785,-10004.139,-7114.784,-7364.973,-1329.588,-3888.872,1486.808,-8887.075,-7772.173,-10782.568
-8952.326,-10541.765,-5747.202,-3221.540,-8310.012,1840.007,-16131.274,-9973.124,-7080.986,-7331.299,-1297.246,-3858.447,1516.035,-8854.156,-7741.496,-10753.543
-8940.586,-10527.014,-5737.503,-3212.243,-8303.665,1844.510,-16133.440,-9968.104,-7069.466,-7319.711,-1284.799,-3845.213,1525.933,-8840.593,-7729.361,-10747.625
-8982.289,-10568.105,-5774.463,-3241.964,-8278.502,1815.532,-16167.598,-10002.275,-7103.602,-7353.844,-1319.928,-3879.169,1494.629,-8874.697,-7760.584,-10779.658
-9010.204,-10595.920,-5805.788,-3278.023,-8264.483,1789.382,-16192.010,-10031.970,-7131.132,-7385.969,-1350.999,-3910.957,1462.199,-8909.328,-7795.623,-10809.523
-8992.390,-10573.163,-5785.997,-3248.444,-8296.661,1809.875,-16170.938,-10012.124,-7106.991,-7360.843,-1324.834,-3883.802,1486.245,-8880.754,-7767.810,-10787.491
-8957.513,-10539.236,-5752.706,-3217.737,-8313.312,1834.581,-16138.042,-9980.404,-7073.871,-7329.750,-1292.946,-3854.301,1511.048,-8850.337,-7733.315,-10759.540
-8949.323,-10528.490,-5741.959,-3205.341,-8303.559,1844.395,-16131.364,-9971.025,-7066.841,-7318.506,-1280.378,-3842.097,1525.487,-8837.169,-7721.590,-10748.758
-8981.674,-10567.684,-5776.036,-3245.204,-8278.173,1814.666,-16161.958,-10004.462,-7101.061,-7353.098,-1317.566,-3880.543,1489.932,-8874.829,-7762.356,-10781.201
-9014.504,-10593.813,-5806.443,-3276.474,-8266.170,1783.956,-16195.304,-10038.090,-7137.484,-7385.109,-1351.513,-3914.025,1453.990,-8906.299,-7789.761,-10815.774
-8980.923,-10567.894,-5779.313,-3256.472,-8296.385,1812.472,-16156.679,-10006.547,-7114.784,-7361.760,-1328.165,-3886.432,1486.381,-8884.836,-7767.673,-10785.459
-8961.062,-10545.979,-5753.362,-3225.766,-8309.852,1839.084,-16128.070,-9972.493,-7074.041,-7332.102,-1296.277,-3851.659,1517.996,-8854.419,-7743.541,-10752.938
-8945.023,-10529.965,-5740.124,-3218.018,-8298.889,1852.765,-16121.302,-9958.651,-7069.466,-7323.439,-1285.435,-3835.060,1537.520,-8844.807,-7735.497,-10739.675
-8982.630,-10564.944,-5774.594,-3249.852,-8274.586,1820.958,-16151.805,-9988.683,-7105.635,-7356.827,-1322.381,-3874.643,1498.802,-8879.174,-7763.447,-10769.638
-9008.293,-10597.395,-5803.167,-3287.461,-8260.736,1797.348,-16184.249,-10017.776,-7137.400,-7388.608,-1353.028,-3905.009,1472.737,-8914.727,-7805.576,-10797.511
-8992.117,-10576.534,-5781.803,-3260.135,-8295.026,1817.668,-16164.079,-9997.431,-7111.904,-7365.145,-1329.679,-3880.200,1497.152,-8889.577,-7776.263,-10774.482
-8955.192,-10543.029,-5747.464,-3226.188,-8309.704,1845.260,-16129.153,-9962.335,-7077.768,-7334.397,-1295.065,-3845.865,1528.398,-8856.263,-7745.450,-10743.972
