-12617.893,-13334.579,-6614.708,-8331.132,418.853,9632.241,653.452,1387.458,-9686.330,-10697.497,-2720.032,2399.818,4437.592,-7832.789,-7126.485,1904.684
-12622.856,-13344.531,-6619.169,-8337.666,420.267,9630.459,576.791,1400.913,-9677.812,-10708.612,-2727.238,2383.588,4428.941,-7841.957,-7140.471,1902.386
-12632.331,-13347.474,-6634.721,-8343.306,451.750,9629.996,656.843,1378.786,-9718.316,-10718.243,-2735.757,2385.738,4437.346,-7852.997,-7135.992,1898.053
-12629.248,-13354.086,-6632.907,-8344.199,491.200,9622.186,632.140,1375.067,-9713.904,-10719.581,-2738.925,2375.578,4421.768,-7855.235,-7136.124,1890.895
-12621.352,-13341.886,-6625.117,-8336.856,465.478,9629.364,647.510,1388.654,-9696.815,-10707.413,-2730.506,2385.934,4428.838,-7842.157,-7133.837,1900.241
-12629.699,-13342.448,-6620.206,-8339.397,421.273,9633.005,625.638,1396.921,-9690.170,-10704.846,-2724.479,2393.045,4434.057,-7840.923,-7139.979,1905.354
-12623.984,-13342.250,-6624.422,-8340.011,412.621,9634.769,639.576,1405.103,-9695.858,-10712.286,-2726.675,2394.015,4437.195,-7844.702,-7138.751,1907.441
-12626.841,-13361.063,-6631.365,-8347.718,451.728,9620.847,620.069,1379.088,-9702.928,-10723.301,-2736.280,2386.426,4421.951,-7853.395,-7141.699,1889.793
-12626.390,-13354.615,-6631.529,-8343.390,490.450,9624.903,626.820,1370.632,-9700.629,-10715.891,-2728.819,2391.949,4426.582,-7848.934,-7137.957,1889.360
-12626.766,-13352.433,-6623.658,-8334.483,471.303,9632.892,624.269,1387.807,-9683.300,-10709.012,-2721.967,2400.170,4436.647,-7840.723,-7134.499,1901.106
-12626.917,-13342.977,-6623.767,-8328.284,432.945,9645.466,591.725,1430.733,-9680.934,-10702.878,-2712.999,2409.557,4449.198,-7831.739,-7129.018,1919.602
-12627.744,-13349.391,-6624.694,-8332.807,413.028,9633.807,620.069,1387.185,-9671.327,-10707.359,-2719.422,2395.912,4434.764,-7839.857,-7131.135,1901.759
-12628.571,-13351.210,-6633.275,-8341.882,449.608,9626.205,641.132,1394.831,-9688.948,-10718.904,-2734.799,2379.934,4424.008,-7851.448,-7138.921,1893.236
-12637.820,-13356.831,-6630.397,-8348.248,487.216,9627.997,598.290,1364.117,-9708.934,-10719.734,-2742.160,2383.559,4427.583,-7859.865,-7144.288,1889.318
-12626.240,-13342.547,-6624.135,-8333.952,472.203,9644.522,656.595,1401.648,-9697.825,-10706.575,-2724.874,2400.915,4452.479,-7847.868,-7129.471,1915.090
-12604.131,-13334.612,-6614.231,-8328.759,424.935,9652.964,667.297,1397.298,-9688.828,-10698.328,-2720.514,2397.767,4457.206,-7836.913,-7127.884,1927.361
-12619.171,-13341.357,-6621.529,-8333.645,421.637,9652.728,638.581,1410.018,-9703.326,-10704.784,-2723.702,2394.268,4452.813,-7844.150,-7131.135,1928.650
-12622.705,-13352.136,-6632.157,-8348.192,457.361,9644.079,654.666,1388.400,-9710.648,-10720.142,-2740.512,2382.857,4442.271,-7858.631,-7138.203,1916.854
-12609.245,-13348.532,-6623.630,-8348.583,491.757,9642.579,632.140,1403.314,-9717.120,-10713.900,-2739.534,2386.075,4443.137,-7853.725,-7135.481,1910.163
-12622.179,-13345.887,-6624.272,-8345.177,465.756,9643.400,652.488,1391.347,-9693.346,-10706.552,-2731.323,2392.258,4444.051,-7846.787,-7138.108,1916.574
-12606.237,-13337.621,-6611.366,-8348.220,420.288,9643.626,653.732,1402.232,-9691.247,-10697.413,-2727.814,2389.644,4439.419,-7839.397,-7130.605,1918.389
-12604.808,-13340.133,-6613.358,-8349.923,413.670,9649.908,678.684,1406.431,-9696.762,-10702.863,-2728.778,2400.971,4450.223,-7846.480,-7135.651,1921.493
-12638.272,-13363.047,-6634.312,-8359.305,452.756,9642.504,657.621,1400.056,-9692.217,-10717.574,-2740.680,2388.225,4442.470,-7856.738,-7149.466,1912.207
-12635.188,-13359.443,-6632.239,-8359.891,491.928,9636.863,643.278,1399.115,-9707.087,-10716.798,-2745.676,2380.440,4431.340,-7860.640,-7144.383,1905.524
-12606.387,-13345.655,-6611.462,-8355.591,469.012,9639.429,632.514,1392.176,-9701.054,-10703.562,-2737.592,2395.884,4438.522,-7854.537,-7139.960,1906.075
-12612.253,-13345.721,-6616.318,-8354.726,430.847,9649.408,636.807,1423.050,-9710.967,-10702.809,-2728.062,2403.261,4452.344,-7844.694,-7139.960,1923.825
-12618.344,-13346.581,-6620.834,-8349.253,417.932,9643.617,660.639,1378.052,-9709.054,-10704.246,-2728.946,2394.535,4443.638,-7843.552,-7136.067,1909.900
-12649.777,-13369.593,-6636.931,-8361.567,463.208,9640.702,611.948,1389.285,-9714.396,-10721.348,-2741.658,2388.506,4436.234,-7860.241,-7148.710,1904.735
-12632.707,-13357.128,-6630.956,-8354.251,501.309,9643.306,636.932,1382.289,-9709.572,-10717.482,-2739.709,2388.956,4437.457,-7857.420,-7149.655,1906.906
-12627.969,-13353.128,-6630.001,-8344.618,483.361,9657.096,654.074,1393.946,-9695.951,-10710.457,-2729.696,2403.444,4456.539,-7847.538,-7141.170,1926.598
-12640.904,-13360.368,-6626.809,-8347.606,439.006,9658.341,627.349,1410.913,-9690.901,-10709.158,-2727.298,2405.988,4457.317,-7851.931,-7144.212,1928.353
-12626.917,-13349.193,-6628.623,-8338.196,421.894,9650.568,649.096,1404.058,-9687.858,-10711.802,-2725.952,2404.723,4450.358,-7846.066,-7135.387,1921.043
-12639.249,-13366.551,-6639.837,-8352.520,462.672,9636.552,620.006,1406.026,-9715.113,-10725.753,-2739.246,2389.462,4436.814,-7861.268,-7146.065,1902.479
-12631.203,-13365.824,-6638.323,-8344.060,491.714,9630.874,615.775,1395.631,-9685.267,-10721.617,-2737.097,2382.393,4425.223,-7855.258,-7144.628,1896.331
-12630.677,-13358.649,-6632.170,-8347.634,472.331,9633.600,585.814,1392.138,-9710.981,-10712.425,-2732.482,2390.670,4432.953,-7851.341,-7139.488,1904.455
-12618.344,-13350.284,-6618.173,-8342.915,415.191,9628.685,600.032,1389.690,-9695.193,-10701.817,-2725.811,2390.726,4431.483,-7837.089,-7138.732,1898.858
-12640.377,-13352.400,-6629.292,-8348.667,403.326,9629.421,635.500,1392.590,-9700.469,-10711.125,-2729.482,2391.078,4434.454,-7842.877,-7143.419,1902.624
-12633.384,-13363.476,-6632.375,-8353.693,445.838,9617.102,607.033,1380.792,-9715.778,-10722.824,-2741.644,2371.573,4413.983,-7853.250,-7150.940,1888.962
-12639.851,-13358.881,-6632.620,-8358.160,484.303,9623.224,605.664,1399.134,-9719.485,-10719.988,-2741.671,2376.519,4420.600,-7858.516,-7154.493,1895.839
-12629.774,-13351.739,-6621.925,-8350.314,465.392,9628.261,624.922,1376.781,-9699.300,-10707.782,-2730.078,2385.414,4429.283,-7846.488,-7145.290,1899.197
-12627.744,-13341.952,-6617.560,-8333.115,423.736,9635.099,649.470,1405.499,-9722.728,-10697.567,-2718.263,2390.769,4437.012,-7836.315,-7137.976,1910.205
-12630.601,-13347.044,-6626.563,-8338.811,414.505,9636.703,644.585,1397.006,-9697.120,-10706.091,-2729.348,2394.886,4440.484,-7848.903,-7138.770,1906.355
-12645.265,-13371.742,-6633.234,-8361.567,453.420,9628.695,599.317,1377.600,-9713.373,-10724.861,-2745.200,2382.477,4427.726,-7865.607,-7150.468,1898.969
-12630.827,-13355.740,-6639.551,-8351.543,500.281,9636.807,664.902,1399.322,-9695.260,-10718.312,-2739.246,2393.003,4438.331,-7859.804,-7134.820,1906.940
-12620.901,-13347.672,-6624.804,-8353.441,477.279,9645.305,648.350,1396.686,-9691.672,-10712.209,-2733.848,2399.200,4450.533,-7852.813,-7147.936,1918.075
-12614.358,-13342.283,-6622.048,-8342.440,432.174,9646.673,656.283,1407.448,-9679.885,-10704.484,-2724.117,2398.610,4450.215,-7843.299,-7140.338,1918.067
-12646.844,-13355.806,-6631.857,-8359.528,419.110,9638.721,621.749,1395.998,-9719.751,-10718.597,-2741.008,2388.576,4438.784,-7856.569,-7145.838,1907.415
-12630.376,-13359.443,-6638.759,-8361.902,458.132,9644.852,633.074,1388.070,-9719.087,-10724.508,-2740.626,2385.724,4447.657,-7858.815,-7147.161,1907.856
-12651.958,-13363.443,-6639.592,-8359.919,498.867,9637.467,618.700,1376.498,-9714.462,-10724.215,-2742.334,2384.965,4432.437,-7858.363,-7146.934,1900.995
-12627.142,-13338.712,-6627.969,-8345.986,476.915,9647.984,677.595,1416.299,-9713.811,-10712.155,-2724.834,2405.552,4446.688,-7847.922,-7138.618,1917.812
-12641.430,-13347.341,-6621.557,-8349.784,430.097,9647.163,631.829,1396.403,-9692.576,-10708.650,-2727.586,2391.822,4443.177,-7849.639,-7139.601,1916.786
-12619.096,-13343.638,-6626.181,-8341.463,416.540,9638.344,647.448,1405.518,-9693.878,-10712.425,-2726.937,2397.331,4437.290,-7854.139,-7130.284,1904.829
-12636.617,-13358.748,-6635.021,-8349.142,457.382,9638.212,621.718,1385.424,-9706.675,-10722.586,-2739.046,2388.253,4435.646,-7861.452,-7144.893,1905.380
-12632.782,-13352.665,-6636.181,-8341.128,495.419,9635.439,650.403,1373.419,-9703.632,-10720.449,-2734.619,2389.602,4436.202,-7858.348,-7143.438,1902.327
-12639.174,-13354.781,-6626.113,-8344.144,472.610,9637.420,644.243,1385.151,-9693.506,-10712.878,-2727.914,2394.886,4439.356,-7849.095,-7146.083,1906.092
-12619.622,-13338.613,-6615.950,-8331.048,417.739,9634.024,664.497,1378.815,-9664.921,-10699.819,-2714.446,2394.521,4439.404,-7833.985,-7132.136,1902.793
-12621.578,-13347.110,-6623.453,-8340.570,412.192,9638.919,640.229,1400.829,-9719.366,-10710.564,-2725.691,2394.464,4440.198,-7842.693,-7133.799,1907.949
-12639.174,-13359.740,-6635.076,-8344.227,451.942,9629.261,621.749,1375.679,-9714.117,-10720.780,-2731.176,2385.077,4429.362,-7854.507,-7141.245,1897.188
-12629.699,-13358.947,-6632.252,-8351.040,492.164,9637.325,605.197,1379.436,-9701.825,-10719.281,-2734.726,2389.813,4437.282,-7853.357,-7141.113,1902.081
-12625.187,-13347.110,-6629.237,-8344.758,473.145,9645.871,665.928,1404.793,-9691.260,-10711.102,-2726.461,2397.907,4444.313,-7845.875,-7135.273,1919.839
-12626.465,-13344.696,-6618.092,-8340.821,432.217,9656.624,657.652,1407.749,-9688.496,-10706.306,-2723.481,2403.809,4455.085,-7844.104,-7136.993,1931.890
-12629.323,-13346.945,-6625.308,-8339.816,424.850,9652.540,668.822,1409.199,-9697.120,-10713.800,-2724.954,2399.762,4446.426,-7849.547,-7135.330,1923.537
-12643.987,-13351.474,-6638.596,-8344.702,465.756,9646.918,649.999,1400.414,-9698.369,-10722.371,-2731.826,2399.551,4447.069,-7854.438,-7141.189,1909.408
-12656.470,-13362.518,-6639.892,-8347.355,502.144,9636.609,627.785,1391.479,-9711.313,-10729.004,-2733.426,2388.675,4431.189,-7863.576,-7143.097,1897.773
-12616.765,-13342.547,-6621.966,-8340.598,478.135,9647.060,663.688,1412.269,-9698.396,-10713.093,-2731.672,2398.216,4446.362,-7852.506,-7132.098,1915.896
-12627.067,-13334.909,-6619.101,-8327.893,431.318,9657.850,669.351,1410.753,-9687.619,-10703.093,-2713.341,2416.387,4462.044,-7838.324,-7126.618,1926.785
-12629.549,-13349.226,-6624.244,-8347.243,425.771,9658.954,628.998,1434.641,-9691.433,-10716.222,-2728.678,2403.950,4457.055,-7852.475,-7135.311,1928.956
-12647.295,-13358.649,-6637.764,-8351.766,461.409,9649.389,612.135,1453.416,-9687.552,-10726.206,-2734.069,2387.972,4438.395,-7863.392,-7137.163,1920.712
