-10220.563,-9427.274,-6049.329,-6274.960,-3741.424,-4430.745,-11418.976,-8087.294,-9643.160,3610.066,-4766.068,-11433.796,-12931.013,-10043.985,-12749.250,-7386.257
-10229.977,-9444.300,-6060.662,-6281.699,-3706.147,-4435.737,-11423.811,-8091.331,-9654.862,3596.122,-4771.053,-11438.792,-12938.291,-10054.133,-12755.481,-7390.921
-10249.162,-9456.405,-6075.409,-6303.702,-3676.374,-4445.291,-11441.592,-8096.441,-9664.900,3581.820,-4776.844,-11458.489,-12956.947,-10069.629,-12775.776,-7398.900
-10242.528,-9454.809,-6069.273,-6287.724,-3717.097,-4438.689,-11426.488,-8090.146,-9659.865,3589.372,-4772.698,-11445.549,-12946.235,-10058.215,-12766.276,-7393.393
-10235.625,-9439.711,-6060.330,-6283.216,-3734.905,-4433.590,-11420.734,-8084.019,-9645.227,3601.117,-4770.025,-11439.160,-12937.112,-10051.690,-12755.789,-7387.549
-10229.192,-9444.167,-6055.626,-6273.933,-3740.803,-4429.081,-11415.939,-8080.264,-9642.671,3604.893,-4766.102,-11430.479,-12931.167,-10045.681,-12752.458,-7381.706
-10236.230,-9450.486,-6067.148,-6292.678,-3704.680,-4431.121,-11425.449,-8082.466,-9655.624,3591.810,-4767.952,-11435.802,-12935.985,-10057.928,-12763.747,-7383.279
-10247.279,-9461.660,-6078.519,-6297.543,-3675.330,-4443.466,-11434.919,-8091.049,-9666.836,3580.571,-4775.611,-11457.466,-12958.792,-10066.811,-12773.987,-7395.247
-10240.219,-9453.412,-6070.544,-6294.195,-3714.247,-4436.489,-11427.966,-8083.426,-9660.354,3588.034,-4774.463,-11445.016,-12945.415,-10062.815,-12766.647,-7389.685
-10226.906,-9441.972,-6060.301,-6282.145,-3733.550,-4430.155,-11416.858,-8080.292,-9648.837,3597.341,-4769.717,-11438.464,-12937.112,-10051.172,-12750.793,-7383.616
-10223.096,-9432.461,-6054.934,-6281.877,-3738.800,-4429.242,-11412.622,-8079.050,-9648.620,3600.106,-4769.117,-11432.526,-12930.244,-10049.735,-12756.036,-7381.481
