-2087.145,-6304.592,-4583.134,-3411.539,458.596,1044.002,-5477.316,2993.982,-3478.068,-2590.976,-1197.255,-47.607,-2201.210,-3579.775,-6162.107,632.934
-2180.070,-6435.102,-4665.902,-3519.867,516.153,1178.597,-5558.474,3031.604,-3607.862,-2702.185,-1283.931,-107.812,-2220.692,-3666.125,-6276.801,800.144
-2215.902,-6470.066,-4700.293,-3524.422,609.368,1345.631,-5552.943,3092.274,-3609.992,-2748.880,-1350.209,-113.608,-2186.184,-3712.317,-6299.770,996.742
-2175.658,-6392.796,-4666.291,-3494.243,561.423,1233.107,-5541.693,3026.482,-3600.611,-2672.810,-1291.364,-119.598,-2210.808,-3661.980,-6240.772,873.193
-2098.309,-6294.452,-4591.427,-3407.198,484.836,1072.473,-5480.476,2976.521,-3488.944,-2578.454,-1210.933,-74.232,-2210.580,-3578.220,-6152.121,677.883
-2121.081,-6368.447,-4615.239,-3487.646,451.929,1020.049,-5524.197,2962.809,-3604.418,-2637.173,-1212.390,-79.603,-2225.606,-3619.600,-6235.087,607.164
-2157.771,-6443.817,-4660.675,-3460.447,541.656,1207.097,-5521.789,3058.354,-3512.782,-2713.430,-1282.920,-67.353,-2183.956,-3652.060,-6252.525,825.592
-2234.943,-6509.256,-4727.849,-3601.124,600.066,1329.846,-5573.411,3073.859,-3636.141,-2783.053,-1337.363,-129.413,-2202.181,-3752.660,-6346.631,980.833
-2167.662,-6409.433,-4667.611,-3507.481,564.640,1241.506,-5520.321,3044.385,-3646.202,-2687.856,-1284.377,-112.990,-2204.010,-3669.530,-6248.915,882.287
-2116.965,-6327.039,-4606.581,-3381.488,486.618,1072.126,-5491.576,2974.449,-3572.150,-2595.524,-1206.740,-85.902,-2218.350,-3555.828,-6145.898,676.372
-2103.994,-6384.768,-4602.900,-3471.939,456.813,1037.224,-5458.202,2998.731,-3428.534,-2662.374,-1192.616,-53.751,-2208.180,-3632.333,-6226.714,629.217
-2149.036,-6461.193,-4654.241,-3498.074,526.114,1202.782,-5495.677,3069.366,-3557.830,-2723.368,-1279.679,-82.153,-2194.754,-3674.268,-6269.810,821.999
-2205.626,-6518.869,-4708.988,-3566.816,605.608,1343.604,-5545.719,3099.142,-3618.965,-2797.538,-1334.925,-113.067,-2185.441,-3743.777,-6354.544,996.246
-2166.803,-6452.795,-4670.827,-3504.927,569.408,1247.473,-5504.669,3054.210,-3615.702,-2729.130,-1284.674,-107.464,-2211.551,-3678.598,-6283.561,885.979
-2119.956,-6380.014,-4618.443,-3438.313,483.983,1068.418,-5481.868,2977.615,-3572.649,-2646.082,-1194.698,-82.076,-2232.347,-3599.577,-6215.037,672.556
-2066.534,-6381.282,-4579.151,-3370.209,465.069,1050.200,-5442.437,3013.096,-3416.479,-2646.238,-1191.932,-43.163,-2216.065,-3564.785,-6190.762,642.300
-2181.136,-6530.805,-4683.996,-3575.798,508.401,1174.281,-5559.828,3033.676,-3629.117,-2778.910,-1248.904,-118.516,-2246.231,-3695.957,-6350.242,797.393
-2173.407,-6532.390,-4687.916,-3486.539,625.453,1373.987,-5498.762,3133.295,-3517.722,-2806.665,-1327.700,-76.473,-2170.987,-3717.869,-6322.970,1026.526
-2182.172,-6505.348,-4690.077,-3527.316,579.601,1252.831,-5567.278,3045.759,-3606.276,-2758.973,-1257.170,-101.359,-2209.152,-3671.381,-6327.964,890.687
-2075.033,-6361.740,-4602.585,-3354.162,514.447,1111.024,-5454.439,3018.427,-3438.685,-2653.932,-1189.465,-35.512,-2190.469,-3583.513,-6181.313,712.748
-2114.181,-6457.602,-4628.973,-3517.100,446.580,1027.985,-5499.665,2980.502,-3528.689,-2713.430,-1189.286,-72.686,-2240.232,-3645.731,-6301.230,620.470
-2101.092,-6502.231,-4634.564,-3497.052,551.307,1232.325,-5451.655,3097.582,-3549.808,-2784.018,-1261.422,-47.066,-2178.985,-3681.707,-6317.055,853.245
-2180.840,-6555.418,-4701.298,-3542.129,613.011,1356.985,-5524.498,3111.341,-3614.343,-2828.408,-1322.437,-98.692,-2190.755,-3741.742,-6356.541,1010.618
-2159.222,-6521.193,-4686.145,-3529.317,576.500,1255.901,-5538.081,3047.225,-3549.717,-2781.121,-1246.911,-96.374,-2206.980,-3688.777,-6343.865,890.835
-2097.420,-6427.549,-4626.334,-3421.244,497.006,1089.939,-5477.278,2993.446,-3429.304,-2692.466,-1180.723,-60.011,-2213.094,-3604.943,-6230.632,689.753
-2071.154,-6434.151,-4606.506,-3433.631,467.472,1045.074,-5487.550,2988.534,-3528.916,-2699.163,-1168.323,-48.496,-2216.350,-3599.947,-6244.229,632.290
-2125.197,-6548.023,-4663.439,-3549.067,541.734,1218.335,-5502.449,3072.974,-3516.770,-2814.640,-1251.253,-59.123,-2194.297,-3725.345,-6366.604,835.132
-2183.120,-6577.917,-4714.668,-3572.392,615.298,1350.352,-5553.996,3092.903,-3591.230,-2841.056,-1306.083,-99.156,-2192.983,-3745.961,-6379.664,998.972
-2127.152,-6494.520,-4660.562,-3486.496,588.283,1273.772,-5483.975,3069.831,-3540.336,-2772.991,-1263.384,-71.604,-2183.899,-3681.929,-6303.074,909.122
-2055.252,-6399.292,-4593.488,-3372.976,507.122,1099.815,-5466.291,3002.153,-3408.639,-2666.642,-1168.323,-42.816,-2201.210,-3564.896,-6189.993,701.101
-2068.489,-6450.894,-4607.260,-3488.156,458.635,1038.064,-5488.152,2983.762,-3579.764,-2712.029,-1158.511,-46.912,-2220.064,-3624.893,-6281.180,622.973
-2098.102,-6522.249,-4650.296,-3497.861,546.850,1222.564,-5517.913,3073.719,-3523.342,-2789.688,-1242.481,-50.892,-2188.812,-3680.042,-6324.046,838.601
-2173.822,-6590.541,-4712.067,-3542.767,611.810,1349.715,-5539.134,3097.047,-3592.408,-2848.407,-1290.324,-96.335,-2192.526,-3723.383,-6377.974,996.097
-2111.102,-6476.193,-4656.968,-3476.834,592.120,1273.106,-5541.806,3060.053,-3490.848,-2754.332,-1250.658,-64.726,-2179.671,-3663.793,-6299.309,904.216
-2032.331,-6391.370,-4576.110,-3354.885,497.355,1093.646,-5426.258,3000.291,-3421.102,-2663.340,-1170.613,-44.980,-2205.209,-3562.638,-6192.605,692.181
-2002.718,-6417.778,-4564.575,-3393.151,473.285,1062.191,-5451.429,3012.257,-3458.626,-2690.503,-1162.228,-20.635,-2196.811,-3574.297,-6234.242,645.596
-2086.079,-6526.580,-4637.831,-3502.032,536.152,1213.411,-5503.653,3063.871,-3554.657,-2792.242,-1245.395,-62.098,-2198.125,-3681.559,-6329.500,827.252
-2153.448,-6575.277,-4700.507,-3557.112,614.756,1355.682,-5546.885,3097.047,-3602.333,-2846.320,-1312.714,-93.746,-2187.612,-3752.290,-6385.195,1002.466
-2104.528,-6505.770,-4662.208,-3489.774,585.376,1267.110,-5501.546,3058.121,-3617.107,-2774.548,-1246.555,-72.532,-2189.098,-3679.598,-6300.846,899.434
-2044.058,-6421.053,-4598.137,-3412.603,500.145,1085.507,-5474.080,2983.855,-3444.985,-2693.587,-1167.402,-58.234,-2215.322,-3598.281,-6234.857,684.078
-2000.261,-6414.926,-4561.334,-3404.942,470.301,1059.034,-5465.577,3005.855,-3451.511,-2681.906,-1165.528,-27.088,-2201.724,-3582.107,-6227.943,646.017
-2079.149,-6548.287,-4641.638,-3539.192,532.393,1207.184,-5495.752,3064.011,-3571.652,-2815.169,-1255.326,-71.218,-2206.581,-3712.391,-6364.607,825.790
-2118.179,-6583.939,-4680.025,-3552.600,614.097,1361.011,-5505.572,3112.389,-3587.196,-2850.930,-1318.363,-93.823,-2185.441,-3740.742,-6384.350,1008.908
-2096.266,-6510.682,-4653.110,-3521.442,579.214,1260.246,-5492.215,3058.261,-3642.033,-2783.395,-1268.677,-91.157,-2200.924,-3702.989,-6330.575,897.600
-2034.197,-6437.373,-4598.477,-3449.933,493.634,1084.146,-5467.495,2989.582,-3473.717,-2705.798,-1183.042,-66.581,-2217.950,-3617.750,-6264.049,687.200
-1974.468,-6425.225,-4549.811,-3386.809,472.665,1070.127,-5419.937,3026.948,-3418.020,-2705.362,-1165.172,-19.398,-2194.868,-3589.805,-6236.163,659.770
-2061.026,-6535.400,-4628.168,-3507.821,539.176,1216.597,-5493.118,3073.533,-3549.944,-2801.681,-1253.780,-61.016,-2193.211,-3690.886,-6341.023,837.709
